id,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
290,parking place,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
1554,no parking,0,1,40,91,0,1,29,59,0,0,0,0,0,0,0,0,1,2,1,0,0,11,20,14,0,0,0,18,0,0,0,0,188,57,0,0,2,111,65,0,0,0,149,122,0,0,0,0,0,0,0,0,0,9,14,0,0,0,19,0,0,0,0,0
1311,no parking,0,0,0,0,0,0,53,176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,2,0,0,12,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,30,460,21,0,0,48,308
2340,no parking,0,1,12,0,0,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,60,0,0,0,4,0,0,0,0,0,0,0,0,0,29,336,25,0,0,50,488,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2340,parking place,0,4,5,0,0,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,no parking,6,162,0,0,0,4,0,0,0,0,0,0,0,0,0,0,140,4,0,0,5,47,13,0,0,0,1,0,0,0,0,0,39,6,0,0,7,97,49,0,0,4,140,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
129,no parking,0,0,0,0,0,0,77,31,0,0,0,0,0,0,0,0,0,1,0,0,0,2,27,6,0,0,2,1,0,0,0,0,84,32,0,0,4,100,24,0,0,5,182,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,0,0,1,8
837,no parking,53,22,0,0,11,38,4,367,0,0,0,0,0,0,0,0,0,3,0,0,0,138,52,5,0,15,73,42,0,0,0,0,102,319,0,0,0,83,20,0,0,0,125,97,0,0,0,6,4,31,0,0,0,6,11,0,0,0,27,10,0,0,0,1
298,no parking,2,15,1326,324,0,0,18,9,0,0,0,0,0,0,0,0,132,62,0,0,0,43,83,21,0,1,2,9,0,0,0,0,1687,59,0,0,0,1259,130,1,0,7,537,24,0,0,1,1,20,16,0,0,0,443,14,0,0,3,108,20,0,0,7,161
903,no parking,115,32,0,0,0,46,241,4475,0,0,0,0,0,0,0,0,685,79,0,0,511,1819,127,61,0,0,58,250,0,0,0,0,5360,404,0,0,5,2274,90,0,0,15,1140,813,0,0,3,130,494,1,0,0,0,81,13,0,0,2,460,85,0,0,0,12
2093,no parking,240,57,195,0,1,18,181,0,0,0,0,0,0,0,0,0,81,8,0,0,44,104,37,0,0,0,10,1,0,0,0,0,48,2,0,0,296,407,12,0,0,32,44,0,0,0,0,0,33,0,0,0,80,41,0,0,0,2,0,0,0,0,0,0
1458,no parking,0,141,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,72,39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,424,74,0,0,5,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2450,no parking,0,183,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32,22,0,0,0,0,0,0,0,0,0,7,59,0,0,4,270,46,0,0,5,290,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,16,0,0,0,0,0
2450,parking place,86,1912,4,0,0,40,6,0,0,0,0,0,0,0,0,0,1,1,0,0,4,196,159,0,0,1,31,0,0,0,0,0,0,0,0,0,0,8,7,0,0,4,818,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,no parking,0,66,15,0,0,3,3,0,0,0,0,0,0,0,0,0,114,24,0,0,0,133,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,parking place,0,49,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,no parking,7,2028,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2245,148,0,0,50,465,78,0,0,0,2,0,0,0,0,0,359,2,0,0,32,577,53,0,0,159,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,parking place,80,1892,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,297,107,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,no parking,0,1,14,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,parking place,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,turn,11,6,0,0,0,10,206,0,0,0,0,0,0,0,0,0,4,0,0,0,3,158,322,0,0,23,21,0,0,0,0,0,0,0,0,0,0,7,2,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,no parking,0,0,11,0,0,6,350,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,5,0,0,7,24,0,0,0,0,213,30,0,0,35,343,27,0,0,10,456,27,0,0,0,0,19,1,0,0,0,13,5,0,0,6,33,0,0,0,0,0
1640,no parking,105,285,92,0,0,8,6,0,0,0,0,0,0,0,0,0,65,0,0,0,94,187,36,0,0,0,5,0,0,0,0,0,265,1,0,0,214,288,12,0,0,80,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
423,no parking,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,2,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,turn,92,141,208,0,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,30,0,0,2,3,1,0,0,0,0,0,0,0,0,0,15,0,0,0,16,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,no parking,0,93,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,61,23,0,0,0,1,0,0,0,0,0,0,1,0,0,4,291,35,0,0,9,139,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,46,0,0,0,0,0
1619,no parking,0,47,205,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,23,2,0,0,2,4,0,0,0,0,271,1,0,0,20,95,28,0,0,11,258,16,0,0,0,0,55,0,0,0,1,69,7,0,0,7,70,0,0,0,0,0
2982,no parking,0,39,420,0,0,4,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,56,0,0,0,3,1,0,0,0,0,496,38,0,0,9,190,44,0,0,25,518,9,0,0,0,0,55,1,0,0,1,20,2,0,0,2,20,1,0,0,0,0
2494,no parking,48,224,6,0,0,2,3,0,0,0,0,0,0,0,0,0,66,2,0,0,36,62,23,0,0,0,1,0,0,0,0,0,277,1,0,0,53,197,29,0,0,3,40,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
1888,no parking,0,96,232,0,0,63,142,0,0,0,0,0,0,0,0,0,8,15,0,0,1,446,199,0,0,0,20,0,0,0,0,0,380,50,0,0,9,441,54,0,0,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,parking place,0,50,31,0,0,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,121,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,parking place,0,82,20,0,0,36,33,0,0,0,0,0,0,0,0,0,0,17,0,0,0,101,38,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,no parking,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,no parking,0,59,12,0,0,36,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,104,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,79,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,18,0,0,0,8,8,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,179
1457,no parking,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,no parking,0,38,824,19,0,53,530,50,0,0,0,0,0,0,0,0,276,401,0,0,0,334,527,28,0,0,128,29,0,0,0,0,1016,213,0,0,0,175,213,0,0,0,1217,24,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,0,0,0,0,0
27,no parking,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,20,18,0,0,0,0,0,0,0,0,0,38,12,0,0,4,49,4,0,0,4,54
2538,no parking,26,17,0,0,3,1,40,27,0,0,0,0,0,0,0,0,0,1,0,0,2,39,39,1,0,0,17,2,0,0,0,0,0,0,0,0,0,9,3,0,0,1,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,no parking,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,16,0,0,3,14,0,0,0,0,0,0,0,0,0,36,3,0,0,56,146,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,1,0,0,15,709
2676,no parking,0,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,141,6,0,0,7,65,15,0,0,2,153
2676,parking place,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
885,no parking,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,no parking,0,2,82,27,0,0,7,6,0,0,0,0,0,0,0,0,0,8,6,0,0,23,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,193,60,2,0,7,57,60,0,0,0,0,0,0,0,0,0,60,3,0,0,3,178,5,0,0,12,202
1620,parking place,0,0,0,0,0,0,0,1808,0,0,0,184,0,0,0,0,0,0,0,0,0,28,4,266,0,7,9,521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,357,0,0,4,392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1278
1652,no parking,0,0,0,0,0,0,130,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,150,0,0,26,2,0,0,0,0,0,0,0,0,0,14,0,0,0,4,118,38,0,0,4,23,0,0,0,0,0,887,0,0,0,74,219,0,0,0,72,942
2613,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,0,0,2,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,13,0,0,0,0,0,222,3,0,0,42,127,2,0,0,16,280
1547,no parking,0,367,425,0,0,9,6,0,0,0,0,0,0,0,0,0,1,66,3,0,0,205,129,0,0,0,2,0,0,0,0,0,65,565,0,0,1,569,117,0,0,4,817,37,0,0,74,0,0,0,0,0,0,1,4,0,0,0,489,4,0,0,70,0
1547,parking place,0,307,315,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,210,0,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,175,0,0,17,66,0,0,0,0,0,0,0,0,0,0,19,4,0,0,33,58
2586,no parking,0,11,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,turn,9,23,3,0,0,11,6,2,0,0,0,3,0,0,0,0,1,4,0,0,8,145,16,0,0,0,7,318,0,0,0,208,0,0,0,0,0,8,3,0,0,4,32,20,0,0,0,77,0,0,0,0,0,0,0,0,0,0,20,1,0,0,2,230
2657,no parking,0,91,147,0,0,540,2278,0,0,0,0,0,0,0,0,0,2136,365,0,0,3,588,314,0,0,0,133,3,0,0,0,0,1286,3,0,0,29,689,203,0,0,84,3599,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2026,no parking,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,7,0,0,23,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,no parking,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,0,0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,no parking,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,no stopping,81,274,42,0,0,14,4,0,0,0,0,0,0,0,0,0,322,13,0,0,13,248,37,0,0,0,2,0,0,0,0,0,381,5,0,0,3,196,30,0,0,33,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1469,no stopping,8,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20,25,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,no parking,0,26,204,0,0,48,75,0,0,0,0,0,0,0,0,0,92,56,0,0,8,216,126,0,0,1,21,1,0,0,0,0,219,16,0,0,11,249,53,0,0,47,320,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,57,2,0,0,65,37
2682,parking place,0,5,20,0,0,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,46
2486,no parking,0,0,0,0,0,0,49,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
2486,no parking,0,0,0,0,0,0,27,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
474,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,7,0,0,0,72,219,0,0,0,0,0,0,0,0,0,0,22,0,0,0,99,70,0,0,0,232
2520,no parking,25,32,302,5,24,4,79,842,0,0,0,0,0,0,0,0,12,6,0,0,148,392,72,13,14,64,48,70,0,0,0,0,92,9,0,0,8,276,14,0,6,252,581,80,0,2,19,44,0,0,0,0,0,203,2,0,0,137,1211,15,0,0,185,312
2602,no parking,3,478,1,0,0,15,11,0,0,0,0,0,0,0,0,0,254,32,0,0,83,261,58,0,0,0,0,0,0,0,0,0,273,4,0,0,42,205,10,0,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,0,0,24,424
179,no parking,0,0,0,0,0,0,0,324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,311,0,0,27,112,0,0,0,0,0,1,0,0,0,5,0,0,0,2,98,96,0,0,0,45,0,3,0,0,0,392,93,0,0,91,919,97,0,0,23,1885
1036,no parking,0,0,0,0,125,6,64,3845,0,0,0,1,0,0,0,0,11,7,0,0,356,2217,194,153,0,117,100,353,0,0,0,0,180,1822,0,0,0,2518,160,0,0,31,1055,503,0,0,18,231,0,511,0,0,0,232,80,0,0,0,537,289,0,0,35,1485
2365,no parking,64,10,0,0,0,12,627,0,0,0,0,0,0,0,0,0,76,90,0,0,10,776,214,1,0,0,18,4,0,0,0,0,20,199,0,0,4,1269,35,0,0,54,325,12,0,0,0,0,0,0,0,0,0,10,0,0,0,4,9,0,0,0,0,0
2839,no parking,746,1464,0,0,0,34,0,0,0,0,0,0,0,0,0,0,792,40,0,0,144,845,97,0,0,0,1,0,0,0,0,0,1177,9,0,0,83,767,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,9,0,0,0,3,0,0,0,0,0,0,3,0,0,0,45,4,0,0,5,47
2483,no parking,47,111,1265,0,1,24,39,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1236,66,3,0,3,55,11,0,0,0,0,1238,287,0,0,11,266,44,0,0,7,620,99,0,0,4,1,329,45,0,0,0,10,6,0,0,2,87,0,0,0,0,0
1317,no parking,117,2,0,0,5,0,0,443,0,0,0,11,0,0,0,0,57,1,0,0,52,188,0,1205,0,37,17,315,0,0,0,0,0,0,0,0,0,10,0,0,0,12,159,122,0,0,2,66,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,1595,2633
2116,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,no parking,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,no parking,0,0,0,0,0,0,11,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,0,0,10,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,933,442,0,0,1,69,0,0,0,0,0,0,0,0,0,0,51,22,0,0,4,66
2447,no parking,0,0,0,0,0,3,73,1,0,0,0,0,0,0,0,0,8,2,0,0,3,37,16,0,0,0,5,1,0,0,0,0,37,6,0,0,5,109,8,0,0,11,45,7,0,0,0,0,5,2,0,0,1,44,3,0,0,8,16,0,0,0,6,0
2447,parking place,3,7,8,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2447,parking place,0,17,6,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,no parking,0,70,350,0,0,4,3,0,0,0,0,0,0,0,0,0,0,373,5,0,0,370,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,234,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,no parking,0,0,0,0,0,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,122,16,0,0,4,176,5,0,0,4,0,0,0,0,0,0,263,3,0,0,11,206,0,0,0,66,0
1671,parking place,54,550,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,54,128,0,0,0,7,0,0,0,0,0,9,19,0,0,4,308,70,0,0,24,102
2424,no parking,0,4,72,34,0,0,53,17,0,0,0,0,0,0,0,0,3,113,0,0,1,186,145,12,0,0,8,0,0,0,0,0,0,5,0,0,0,91,33,0,0,0,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,parking place,0,0,3,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,no parking,843,40,1446,6,15,3,160,3,0,0,0,0,0,0,0,0,93,151,2,0,115,293,3,0,0,1,0,0,0,0,0,0,1524,152,0,0,22,255,12,0,0,20,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,no parking,0,35,160,0,0,1,21,0,0,0,0,0,0,0,0,0,1,12,1,0,0,22,64,0,0,0,0,0,0,0,0,0,96,128,0,0,0,158,121,0,0,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,parking place,0,30,12,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,no parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,87
242,no parking,0,7,142,0,0,5,15,0,0,0,0,0,0,0,0,0,8,8,0,0,0,2,27,0,0,0,0,0,0,0,0,0,176,18,0,0,0,71,34,0,0,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,no stopping,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,turn,3,342,0,0,0,9,1,0,0,0,0,0,0,0,0,0,32,2,0,0,46,144,29,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1269,no parking,0,0,0,0,0,3,217,315,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,21,0,0,10,38,0,0,0,0,103,105,0,0,10,422,48,0,0,39,702,54,0,0,3,0,117,69,0,0,11,191,10,0,0,20,302,0,0,0,21,0
1269,parking place,0,0,0,0,0,0,137,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,7,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3084,no parking,0,6,106,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,109,0,0,0,26,81,16,0,0,11,154,0,0,0,0,0,3,0,0,0,0,8,0,0,0,2,14,0,0,0,0,0
2256,no parking,0,0,0,0,0,0,5,617,0,0,0,0,0,0,0,0,2,10,0,0,0,28,11,30,0,0,5,38,0,0,0,0,627,131,0,0,3,154,27,0,0,0,241,110,0,0,1,214,4,0,0,0,0,23,1,0,0,4,111,31,0,0,3,369
1886,no parking,0,3043,77,0,0,436,266,0,0,0,0,0,0,0,0,0,1459,9,0,0,74,568,274,0,0,0,143,248,0,0,0,0,3537,56,0,0,28,1965,212,0,0,222,4217,60,0,0,4,12,0,0,0,0,0,1,0,0,0,0,61,0,0,0,2,208
2688,no parking,0,1,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,24,0,0,0,0,0,0,0,0,0,4,11,0,0,0,75,5,0,0,9,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
744,no parking,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,2,9,0,0,0,0,0,0,0,0,0,9,4,0,0,2,33,15,0,0,2,0,0,0,0,0,0,25,3,0,0,20,79,1,0,0,26,11
744,turn,68,7,0,0,12,11,50,808,0,0,1,5,0,0,0,0,0,0,0,0,82,137,25,12,0,7,69,163,0,0,0,0,0,0,0,0,1,4,0,0,1,27,42,191,0,0,2,53,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,8
888,no parking,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,1,1,0,0,0,0,0,0,0,0,0,159,43,0,0,17,190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3087,no parking,0,41,10,0,0,5,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,61,56,0,0,0,0,0,0,0,0,0,6,16,0,0,0,229,31,0,0,24,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2367,no parking,24,882,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1180,181,0,0,5,899,332,0,0,1,161,0,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
